avg_packet_size,byte_rate,duration,tcp_pct,unique_dst_ports,syn_ratio,ground_truth
553.9,49134.15,2.32,0.68,1,0.1,Normal
632.73,4176.0,1.98,0.61,5,0.03,Normal
1155.5,790273.74,209.29,0.98,1,0.02,Priority
42.18,33266.36,2.37,0.99,1,0.97,Suspicious
104.67,27137.57,3478.47,0.26,2,0.04,Priority
85.03,29142.05,0.06,0.29,58,0.39,Suspicious
49.07,47705.05,0.19,0.16,41,0.32,Suspicious
224.37,59997.78,1527.46,0.2,1,0.02,Priority
48.32,1252.65,0.8,0.7,130,0.57,Suspicious
54.65,26163.9,3.02,1.0,1,0.87,Suspicious
151.91,47660.33,0.43,0.17,39,0.6,Suspicious
1383.69,30725.34,4.61,0.63,2,0.02,Normal
48.13,27106.85,2.16,0.91,2,0.91,Suspicious
139.92,61179.6,0.1,0.2,86,0.47,Suspicious
46.87,44069.04,2.38,0.99,2,0.83,Suspicious
60.65,47474.53,2.65,0.91,1,0.99,Suspicious
237.63,88909.57,3121.1,0.11,2,0.03,Priority
753.87,14175.59,6.46,0.93,1,0.06,Normal
1230.52,468409.38,362.37,0.57,3,0.05,Priority
837.17,6746.21,4.11,0.81,1,0.11,Normal
127.17,76552.47,0.19,0.49,46,0.4,Suspicious
1219.65,199918.43,389.75,0.7,3,0.01,Priority
1389.32,12594.11,5.91,0.9,1,0.07,Normal
1367.74,698401.32,154.28,0.9,1,0.03,Priority
44.31,11178.03,0.36,0.25,65,0.55,Suspicious
103.93,39443.97,0.25,0.33,42,0.42,Suspicious
582.86,14711.84,6.39,0.95,5,0.07,Normal
172.17,60174.69,0.46,0.13,84,0.68,Suspicious
1169.71,296329.48,434.72,0.75,3,0.01,Priority
42.92,38344.79,4.77,0.96,1,0.94,Suspicious
1304.79,113581.24,111.53,0.86,1,0.02,Priority
109.96,1306.33,0.01,0.43,135,0.87,Suspicious
74.18,1197.62,0.3,0.52,141,0.54,Suspicious
1393.85,314188.61,268.26,0.96,2,0.03,Priority
66.49,40445.51,0.32,0.25,33,0.3,Suspicious
55.33,838.8,0.32,0.34,191,0.52,Suspicious
1050.55,24297.12,6.12,0.61,2,0.07,Normal
143.53,78000.72,0.31,0.25,39,0.56,Suspicious
246.01,40260.73,59.82,0.31,2,0.04,Priority
174.39,26545.51,0.17,0.38,49,0.56,Suspicious
699.6,19286.28,4.03,0.75,3,0.07,Normal
68.14,46418.29,4.68,0.93,2,0.73,Suspicious
613.45,32649.34,8.37,0.82,4,0.09,Normal
1001.38,36988.91,5.65,0.92,5,0.05,Normal
60.72,1689.61,0.17,0.31,159,0.69,Suspicious
60.75,29123.21,3.97,0.93,2,0.9,Suspicious
521.46,36903.54,7.06,0.76,4,0.12,Normal
74.42,35492.59,1.4,0.86,2,0.82,Suspicious
1146.06,102460.95,58.99,0.77,2,0.02,Priority
970.78,22009.71,9.87,0.81,1,0.02,Normal
1131.95,479940.18,548.88,0.55,2,0.05,Priority
84.39,1182.09,0.72,0.46,146,0.87,Suspicious
1472.41,645259.52,221.9,0.98,2,0.03,Priority
1180.37,29103.81,5.03,0.67,5,0.05,Normal
1169.5,639229.47,156.75,0.98,2,0.02,Priority
788.73,15177.65,1.04,0.71,3,0.13,Normal
1193.35,317260.18,192.85,0.78,1,0.04,Priority
1106.07,191455.62,24.27,0.9,1,0.04,Priority
66.15,26419.23,3.84,0.85,1,0.88,Suspicious
724.23,19306.39,6.51,0.62,1,0.13,Normal
1102.87,456773.38,266.42,0.93,2,0.02,Priority
1447.75,496096.02,42.86,0.92,1,0.03,Priority
185.9,76017.27,843.44,0.34,1,0.02,Priority
1261.05,28208.85,9.41,0.78,3,0.13,Normal
1239.07,559286.22,160.87,0.99,1,0.02,Priority
42.77,19119.15,4.93,0.98,1,0.73,Suspicious
124.24,28291.94,0.3,0.13,44,0.7,Suspicious
78.96,100.13,0.89,0.3,43,0.59,Suspicious
1354.45,7824.84,9.47,0.86,2,0.05,Normal
158.47,33874.36,2763.81,0.28,1,0.03,Priority
258.67,49091.29,2112.71,0.22,1,0.03,Priority
997.24,43321.2,4.53,0.91,2,0.1,Normal
1308.85,178739.17,584.76,0.79,1,0.03,Priority
1045.95,58400.77,0.65,0.8,5,0.03,Normal
137.34,20892.82,1539.44,0.26,1,0.05,Priority
95.55,64967.41,0.34,0.1,69,0.39,Suspicious
164.14,84291.93,337.85,0.36,2,0.02,Priority
154.78,54377.96,0.04,0.17,39,0.35,Suspicious
637.6,15996.57,0.1,0.62,1,0.13,Normal
1303.33,98520.65,492.47,0.83,1,0.04,Priority
659.95,27741.21,0.42,0.7,5,0.13,Normal
845.97,19207.85,6.11,0.66,3,0.11,Normal
792.25,16849.26,9.85,0.9,4,0.12,Normal
249.8,61680.87,3103.53,0.35,2,0.01,Priority
239.56,92025.4,104.25,0.27,2,0.03,Priority
982.6,9455.29,4.51,0.72,4,0.12,Normal
51.61,12780.89,2.39,0.92,2,0.87,Suspicious
1169.73,48845.18,4.06,0.93,4,0.08,Normal
553.35,35587.56,5.11,0.81,4,0.1,Normal
1492.62,137058.76,54.78,0.92,2,0.02,Priority
48.46,1976.59,0.1,0.37,85,0.54,Suspicious
1346.79,20830.47,6.43,0.79,4,0.1,Normal
91.83,781.19,0.56,0.46,180,0.73,Suspicious
719.04,58169.1,9.34,0.9,4,0.04,Normal
154.21,57265.38,0.02,0.21,87,0.41,Suspicious
981.47,472108.74,265.05,0.95,1,0.03,Priority
70.74,30554.97,3.79,0.95,1,0.81,Suspicious
653.27,1588.75,7.26,0.79,1,0.08,Normal
1335.89,851892.08,157.52,0.95,1,0.01,Priority
70.44,16083.43,4.38,0.94,1,0.82,Suspicious
69.03,27733.61,3.17,0.96,1,0.9,Suspicious
52.39,1094.45,0.25,0.5,120,0.88,Suspicious
1219.3,275742.5,207.29,0.85,2,0.03,Priority
125.34,47572.94,0.38,0.43,93,0.35,Suspicious
1332.47,315381.15,126.76,0.78,3,0.02,Priority
174.97,76744.5,0.04,0.35,44,0.54,Suspicious
1332.62,927625.42,38.63,0.99,2,0.02,Priority
1306.04,487156.85,215.61,0.56,1,0.05,Priority
1147.57,44102.02,0.56,0.79,2,0.14,Normal
137.02,24040.88,0.18,0.44,43,0.48,Suspicious
1039.62,11202.43,6.86,0.75,3,0.05,Normal
486.99,25098.74,3.79,0.69,5,0.03,Normal
1100.9,201772.62,428.98,0.89,2,0.03,Priority
56.67,37768.32,1.72,0.9,1,0.73,Suspicious
68.74,15845.75,0.23,0.37,16,0.61,Suspicious
1345.75,19462.25,8.6,0.65,1,0.1,Normal
54.44,791.49,0.25,0.53,143,0.73,Suspicious
1176.16,214269.4,168.04,0.56,3,0.04,Priority
431.14,58076.7,9.86,0.79,1,0.09,Normal
852.56,653399.09,203.24,1.0,2,0.02,Priority
911.72,663225.48,156.66,0.91,2,0.02,Priority
585.73,22978.03,9.29,0.62,1,0.05,Normal
1330.62,133655.04,302.51,0.71,3,0.04,Priority
60.09,37791.89,3.88,0.88,1,0.76,Suspicious
118.84,855.46,0.34,0.65,184,0.7,Suspicious
443.4,21560.2,1.87,0.83,5,0.1,Normal
688.63,35293.06,1.63,0.77,3,0.1,Normal
639.51,28529.77,2.08,0.8,5,0.13,Normal
175.23,15961.6,0.27,0.37,18,0.39,Suspicious
1188.21,43201.65,8.62,0.6,2,0.15,Normal
241.44,68397.57,877.66,0.32,2,0.03,Priority
681.15,59154.0,0.74,0.81,5,0.07,Normal
605.63,45586.89,4.57,0.94,1,0.11,Normal
194.61,32686.4,3517.35,0.19,2,0.05,Priority
97.48,59033.07,0.04,0.42,18,0.61,Suspicious
107.48,199.28,0.93,0.3,30,0.82,Suspicious
1120.04,38827.71,6.97,0.79,3,0.1,Normal
1239.02,350762.9,318.54,0.56,3,0.03,Priority
92.99,1811.54,0.97,0.39,26,0.86,Suspicious
1039.62,188407.65,460.55,0.68,2,0.02,Priority
70.2,11547.59,3.26,0.92,2,0.78,Suspicious
794.86,41314.92,8.93,0.71,3,0.1,Normal
1211.2,49417.73,6.3,0.89,2,0.05,Normal
415.45,26708.33,2.32,0.74,2,0.08,Normal
49.52,49807.75,4.02,0.98,2,0.81,Suspicious
1078.47,49312.44,5.68,0.78,3,0.11,Normal
1088.05,8102.87,9.39,0.66,3,0.14,Normal
1087.91,172799.49,77.74,0.68,2,0.01,Priority
516.48,16001.41,3.03,0.79,3,0.09,Normal
53.71,1712.53,0.42,0.35,54,0.63,Suspicious
212.93,60012.46,1456.3,0.37,2,0.02,Priority
43.62,20868.98,0.73,0.92,2,0.88,Suspicious
1194.52,42718.1,0.6,0.63,5,0.11,Normal
1466.11,106344.96,254.14,0.75,2,0.03,Priority
1067.26,39059.99,5.82,0.64,4,0.08,Normal
44.86,55261.16,0.32,0.16,24,0.58,Suspicious
910.79,33849.35,4.17,0.76,4,0.03,Normal
77.16,30483.92,1.24,1.0,1,0.89,Suspicious
1265.64,9898.94,0.23,0.64,5,0.05,Normal
911.44,26968.76,5.17,0.84,2,0.05,Normal
1023.17,21507.92,6.23,0.8,2,0.07,Normal
716.33,6726.19,4.38,0.72,1,0.04,Normal
74.97,41091.81,0.5,0.3,20,0.67,Suspicious
177.33,40311.21,0.01,0.16,19,0.69,Suspicious
1286.66,109347.42,133.53,0.56,1,0.03,Priority
1459.84,166141.96,425.6,0.76,2,0.05,Priority
1215.07,631743.01,278.78,0.92,2,0.04,Priority
446.06,48676.68,1.86,0.78,3,0.05,Normal
1022.04,59554.1,3.92,0.8,2,0.11,Normal
611.13,45395.63,0.61,0.77,5,0.11,Normal
50.26,525.24,0.74,0.57,140,0.51,Suspicious
553.69,34783.83,2.84,0.92,2,0.12,Normal
843.72,47910.16,0.23,0.79,5,0.13,Normal
840.18,5089.16,5.82,0.81,5,0.02,Normal
48.4,34949.57,2.83,0.88,2,0.73,Suspicious
1079.13,36808.41,5.69,0.9,5,0.08,Normal
97.6,76058.16,0.22,0.46,67,0.35,Suspicious
46.97,1587.51,0.84,0.68,79,0.76,Suspicious
484.67,28407.77,7.51,0.68,4,0.14,Normal
90.9,1032.26,0.13,0.59,28,0.75,Suspicious
40.55,1963.89,0.81,0.31,181,0.81,Suspicious
1353.48,260765.11,40.14,0.9,1,0.01,Priority
175.85,63499.23,1699.22,0.11,1,0.03,Priority
890.61,51077.29,7.09,0.77,5,0.14,Normal
1383.06,659353.31,32.51,0.9,2,0.03,Priority
461.3,32009.18,5.02,0.65,4,0.08,Normal
982.4,8483.79,4.67,0.9,4,0.05,Normal
91.45,868.89,0.04,0.56,43,0.7,Suspicious
1386.72,358618.23,201.83,0.55,3,0.05,Priority
1024.94,6698.73,9.52,0.88,5,0.09,Normal
1119.48,436605.44,362.05,0.72,1,0.02,Priority
1430.15,336054.53,293.63,0.92,1,0.02,Priority
845.78,49105.92,8.9,0.78,2,0.12,Normal
48.84,35158.96,4.62,0.9,1,0.99,Suspicious
629.99,37467.35,0.77,0.76,3,0.14,Normal
62.83,35820.93,0.42,0.29,35,0.33,Suspicious
1100.33,258250.42,218.1,0.71,3,0.03,Priority
1381.33,31580.59,9.28,0.74,3,0.06,Normal
104.17,25947.99,2873.13,0.14,1,0.02,Priority
181.63,54287.93,0.02,0.15,57,0.32,Suspicious
1143.51,53219.48,5.84,0.69,3,0.07,Normal
247.31,87001.43,1740.22,0.22,2,0.04,Priority
71.86,977.74,0.47,0.41,82,0.56,Suspicious
1375.83,33913.38,5.7,0.7,4,0.04,Normal
104.57,670.34,0.44,0.68,69,0.86,Suspicious
288.54,92691.99,423.04,0.1,2,0.03,Priority
61.81,6814.12,1.13,0.93,2,0.87,Suspicious
74.18,1559.34,0.96,0.66,100,0.86,Suspicious
147.66,50464.17,1773.17,0.19,2,0.02,Priority
670.74,38995.97,4.15,0.61,4,0.13,Normal
1355.81,35233.65,6.85,0.72,2,0.12,Normal
77.75,134.16,0.09,0.54,46,0.57,Suspicious
449.79,21661.17,1.27,0.61,2,0.06,Normal
169.09,77641.75,0.23,0.41,66,0.36,Suspicious
63.47,10573.64,1.17,0.97,1,0.86,Suspicious
604.82,18784.07,2.09,0.87,5,0.1,Normal
65.57,47905.29,1.23,0.96,2,0.97,Suspicious
58.45,10656.41,4.87,0.96,1,0.78,Suspicious
1407.77,206521.38,561.39,0.59,3,0.01,Priority
806.01,59096.45,7.73,0.94,5,0.08,Normal
1098.47,489575.38,74.75,0.98,2,0.02,Priority
54.7,534.96,0.28,0.32,125,0.83,Suspicious
935.63,37479.16,6.84,0.83,5,0.05,Normal
1042.67,606702.27,34.77,0.94,1,0.02,Priority
114.99,93784.83,109.74,0.27,2,0.03,Priority
976.31,450617.13,247.97,0.92,1,0.04,Priority
1482.72,286147.16,349.12,0.65,3,0.03,Priority
1090.83,402653.25,57.87,0.63,2,0.01,Priority
51.01,79439.26,0.34,0.47,47,0.56,Suspicious
1097.75,276505.74,64.06,0.96,2,0.02,Priority
189.42,17316.7,0.37,0.35,24,0.44,Suspicious
51.6,24710.7,1.34,0.87,1,0.96,Suspicious
1132.44,26500.58,6.83,0.81,1,0.11,Normal
954.69,5739.88,7.92,0.75,5,0.05,Normal
266.94,37234.36,1777.03,0.11,2,0.03,Priority
98.41,1426.95,0.76,0.48,145,0.69,Suspicious
1085.54,115582.18,52.55,0.51,3,0.04,Priority
1225.3,4918.21,1.79,0.71,2,0.07,Normal
1422.03,942359.19,208.83,0.99,2,0.03,Priority
61.64,29209.61,4.43,0.86,1,0.82,Suspicious
517.91,14687.11,9.05,0.66,3,0.06,Normal
55.15,21764.24,2.33,0.91,1,0.72,Suspicious
1069.92,3605.76,5.92,0.95,2,0.09,Normal
154.26,64805.47,1510.35,0.25,2,0.01,Priority
1252.24,36480.69,9.61,0.83,5,0.05,Normal
1022.04,739631.15,58.18,0.98,1,0.03,Priority
63.26,723.41,0.44,0.65,166,0.81,Suspicious
799.14,27428.6,8.53,0.87,3,0.06,Normal
652.99,42029.26,0.85,0.66,1,0.11,Normal
604.24,25703.01,2.27,0.6,4,0.09,Normal
245.19,42426.74,3303.74,0.38,2,0.02,Priority
280.06,26152.18,481.88,0.18,1,0.05,Priority
55.56,18781.6,1.11,0.89,2,0.76,Suspicious
274.24,97224.21,1980.75,0.18,2,0.04,Priority
62.66,8552.31,4.87,0.99,2,0.74,Suspicious
782.53,8069.91,9.74,0.61,4,0.14,Normal
54.94,39876.68,4.48,0.86,1,0.87,Suspicious
1429.25,484699.08,275.23,0.98,2,0.03,Priority
455.22,56600.62,0.84,0.75,4,0.15,Normal
971.01,2876.32,9.04,0.61,2,0.08,Normal
1098.48,47035.3,3.37,0.71,1,0.09,Normal
914.67,7236.34,6.97,0.78,3,0.07,Normal
1224.97,275952.61,63.55,0.87,2,0.03,Priority
291.27,86660.5,372.84,0.23,1,0.04,Priority
1132.64,15668.23,3.75,0.89,4,0.11,Normal
1423.31,312677.63,376.97,0.83,1,0.04,Priority
201.57,23583.76,3530.49,0.39,1,0.04,Priority
183.35,43704.74,423.14,0.15,1,0.03,Priority
420.01,33241.54,3.48,0.7,2,0.1,Normal
105.53,23184.59,0.27,0.2,77,0.42,Suspicious
40.55,26029.82,3.84,0.92,1,0.87,Suspicious
402.61,38066.13,5.93,0.79,2,0.02,Normal
145.89,56086.13,0.03,0.48,16,0.45,Suspicious
54.5,46250.24,2.12,0.91,2,0.95,Suspicious
61.37,48445.79,1.84,0.89,1,0.99,Suspicious
68.89,29955.55,1.07,0.94,1,0.87,Suspicious
72.97,45513.37,4.58,0.91,1,0.89,Suspicious
149.0,31346.64,0.17,0.27,92,0.39,Suspicious
1006.69,83662.07,472.83,0.89,2,0.03,Priority
60.08,38568.51,2.73,0.87,1,0.73,Suspicious
75.24,621.27,0.43,0.57,94,0.59,Suspicious
1053.36,440442.97,85.69,0.78,3,0.02,Priority
161.92,91518.7,1979.62,0.28,1,0.03,Priority
138.49,79818.02,0.03,0.44,62,0.45,Suspicious
121.28,46023.71,1558.98,0.21,1,0.04,Priority
77.74,28779.47,0.09,0.29,43,0.46,Suspicious
1150.39,5317.33,0.99,0.83,2,0.03,Normal
78.31,14426.08,0.67,0.98,2,0.86,Suspicious
102.9,619.01,0.3,0.33,120,0.66,Suspicious
93.26,203.73,0.66,0.44,199,0.76,Suspicious
1084.94,57862.74,9.32,0.8,5,0.14,Normal
68.79,7163.29,4.43,0.95,2,0.75,Suspicious
783.72,8030.27,2.52,0.64,4,0.04,Normal
1164.32,30067.79,3.46,0.65,4,0.07,Normal
50.17,1217.51,0.51,0.58,73,0.64,Suspicious
59.33,492.8,0.4,0.64,83,0.59,Suspicious
108.35,17712.33,0.23,0.32,92,0.38,Suspicious
100.33,485.32,0.59,0.6,146,0.69,Suspicious
1311.55,121269.38,409.54,0.68,3,0.03,Priority
886.0,25018.01,6.54,0.72,2,0.06,Normal
1182.87,286542.12,570.25,0.75,3,0.02,Priority
126.5,71394.25,0.42,0.31,64,0.67,Suspicious
1293.39,666442.9,85.8,0.96,2,0.03,Priority
893.83,855051.12,210.65,0.94,1,0.02,Priority
471.42,28570.45,1.84,0.65,3,0.1,Normal
1307.48,994524.4,179.78,0.97,2,0.01,Priority
1014.09,247682.15,477.33,0.72,1,0.05,Priority
194.96,93353.42,3540.36,0.37,1,0.02,Priority
63.58,1422.25,0.45,0.64,85,0.6,Suspicious
56.32,35334.03,3.08,0.94,2,0.86,Suspicious
73.95,44597.6,2.57,0.94,2,0.72,Suspicious
1476.53,145120.84,156.5,0.99,1,0.03,Priority
192.28,16301.06,0.19,0.47,73,0.3,Suspicious
1251.28,95655.38,255.06,0.66,1,0.04,Priority
42.63,1979.74,0.35,0.6,191,0.62,Suspicious
53.8,331.31,0.79,0.64,39,0.56,Suspicious
940.73,26346.16,3.16,0.77,5,0.14,Normal
66.71,15192.97,1.23,0.97,1,0.71,Suspicious
164.44,53634.56,3353.08,0.31,1,0.04,Priority
217.31,51599.61,2966.76,0.36,1,0.02,Priority
806.25,46491.26,4.41,0.93,1,0.06,Normal
55.42,35799.73,1.36,1.0,1,0.89,Suspicious
111.11,1085.08,0.4,0.52,77,0.6,Suspicious
1022.08,3208.49,8.22,0.64,2,0.09,Normal
143.25,77571.86,0.42,0.39,36,0.46,Suspicious
716.2,35710.09,6.86,0.76,3,0.1,Normal
59.45,10172.8,0.46,0.13,45,0.47,Suspicious
235.42,65437.66,775.31,0.18,2,0.04,Priority
49.79,1182.74,0.22,0.36,29,0.76,Suspicious
1131.9,34094.71,2.32,0.78,3,0.03,Normal
48.4,17784.05,4.64,0.91,1,0.97,Suspicious
1428.07,722853.0,111.38,0.98,2,0.02,Priority
179.28,92781.58,2486.33,0.34,1,0.02,Priority
66.98,58066.02,0.48,0.22,45,0.62,Suspicious
92.2,327.32,0.36,0.44,195,0.73,Suspicious
1383.9,683150.99,56.8,0.95,2,0.01,Priority
576.64,17836.32,9.56,0.86,1,0.1,Normal
64.15,49686.1,4.84,0.97,2,0.71,Suspicious
242.94,54460.59,743.31,0.3,2,0.03,Priority
58.79,38843.57,2.12,0.89,2,0.95,Suspicious
45.55,8556.47,3.15,0.88,1,0.93,Suspicious
1381.84,50497.08,8.62,0.69,2,0.13,Normal
108.22,870.73,0.09,0.56,75,0.56,Suspicious
254.2,73871.31,2547.3,0.14,1,0.03,Priority
1363.69,23242.18,6.07,0.63,5,0.07,Normal
726.76,18083.02,5.28,0.63,1,0.04,Normal
1243.28,6753.35,5.63,0.78,1,0.09,Normal
1389.04,50026.41,5.93,0.83,5,0.02,Normal
438.81,3057.09,1.0,0.72,2,0.1,Normal
647.21,59769.23,1.12,0.66,1,0.06,Normal
850.84,7681.04,9.85,0.89,1,0.06,Normal
1009.51,22702.1,4.22,0.89,5,0.14,Normal
1184.85,55839.93,7.59,0.62,4,0.14,Normal
1015.84,20757.7,6.81,0.76,5,0.03,Normal
67.92,175.54,0.26,0.53,69,0.76,Suspicious
1189.17,30408.09,0.96,0.79,2,0.09,Normal
45.62,1059.12,0.44,0.36,106,0.64,Suspicious
115.7,257.19,0.6,0.65,60,0.51,Suspicious
1169.67,195589.68,190.66,0.63,2,0.02,Priority
1085.68,58553.44,0.67,0.65,4,0.07,Normal
60.56,12520.3,3.0,0.88,2,0.91,Suspicious
1328.97,328039.94,574.02,0.62,2,0.04,Priority
885.42,171155.02,142.31,1.0,2,0.02,Priority
81.85,1441.29,0.61,0.45,188,0.52,Suspicious
1498.19,812617.69,291.24,0.97,1,0.03,Priority
535.36,9430.39,7.58,0.85,2,0.1,Normal
1041.03,172037.21,297.22,0.99,1,0.01,Priority
44.64,7989.71,1.02,0.98,2,0.89,Suspicious
105.44,937.03,0.52,0.42,112,0.9,Suspicious
51.95,14027.1,0.07,0.28,76,0.56,Suspicious
112.74,1294.71,0.69,0.32,48,0.59,Suspicious
183.2,26654.71,1622.55,0.27,1,0.03,Priority
868.29,518769.84,197.17,0.92,1,0.04,Priority
453.9,17168.13,7.44,0.92,3,0.11,Normal
230.54,60324.06,1644.43,0.13,1,0.03,Priority
671.55,24744.35,1.12,0.67,5,0.03,Normal
138.93,14901.92,0.34,0.31,92,0.5,Suspicious
298.57,96521.84,1956.68,0.32,2,0.02,Priority
41.91,29742.76,4.97,0.9,1,0.83,Suspicious
67.75,1811.67,0.33,0.59,153,0.8,Suspicious
1275.7,28129.52,2.18,0.9,4,0.12,Normal
659.67,58213.69,4.37,0.72,4,0.02,Normal
1295.51,433772.88,256.25,0.5,1,0.02,Priority
1245.33,423303.59,200.8,0.75,1,0.05,Priority
65.3,414.67,0.74,0.41,72,0.5,Suspicious
577.35,1415.53,8.07,0.63,1,0.15,Normal
463.64,50051.04,6.03,0.64,5,0.09,Normal
169.33,62430.56,0.11,0.44,94,0.68,Suspicious
813.19,24931.54,6.83,0.62,4,0.12,Normal
918.41,5421.7,1.19,0.73,2,0.04,Normal
1071.77,26455.25,1.24,0.64,3,0.05,Normal
246.86,58134.04,1543.05,0.24,2,0.02,Priority
1091.78,40783.32,9.8,0.94,2,0.05,Normal
146.9,61692.44,0.37,0.3,83,0.4,Suspicious
51.39,67987.87,0.23,0.44,74,0.66,Suspicious
1353.43,5657.87,5.4,0.71,2,0.12,Normal
46.05,106.39,0.39,0.54,25,0.69,Suspicious
1429.71,232536.11,154.6,0.69,2,0.02,Priority
1384.81,459393.93,220.7,0.91,2,0.04,Priority
121.26,43435.53,0.04,0.28,84,0.41,Suspicious
1352.67,24886.73,5.11,0.94,1,0.04,Normal
1301.84,8514.95,8.25,0.74,1,0.02,Normal
868.27,41132.56,6.25,0.85,1,0.12,Normal
77.5,5463.65,2.36,0.99,2,0.79,Suspicious
871.65,16865.35,0.65,0.74,5,0.12,Normal
1304.58,465139.61,388.02,0.51,1,0.04,Priority
533.38,39622.67,8.04,0.95,2,0.08,Normal
828.18,58032.63,9.64,0.9,5,0.07,Normal
1482.56,485492.86,94.61,0.78,1,0.01,Priority
1034.67,10791.34,8.83,0.75,3,0.11,Normal
1273.31,3457.0,8.32,0.8,5,0.05,Normal
136.48,22257.09,1686.34,0.2,1,0.02,Priority
1077.69,422827.23,562.73,0.69,2,0.05,Priority
180.32,24230.32,309.25,0.12,1,0.01,Priority
72.76,11382.66,2.17,0.96,1,0.72,Suspicious
149.46,76527.42,1341.48,0.33,2,0.03,Priority
56.09,34940.73,4.7,0.85,2,0.78,Suspicious
46.55,820.35,0.18,0.56,136,0.63,Suspicious
1253.71,598878.1,190.62,0.99,2,0.03,Priority
1254.32,293164.81,96.83,0.66,2,0.02,Priority
1249.2,15730.41,4.95,0.68,2,0.03,Normal
415.48,17102.11,0.12,0.75,4,0.03,Normal
1200.8,38295.22,5.08,0.62,2,0.11,Normal
1092.65,198514.09,388.47,0.71,1,0.04,Priority
99.76,1063.29,0.25,0.52,85,0.75,Suspicious
927.07,3253.96,6.19,0.89,3,0.1,Normal
932.51,7740.66,5.54,0.6,2,0.1,Normal
846.13,325722.83,217.97,0.99,1,0.02,Priority
709.56,18245.88,8.13,0.63,3,0.11,Normal
133.73,92141.51,2717.25,0.12,2,0.02,Priority
238.68,93306.16,181.01,0.17,2,0.04,Priority
76.97,39393.94,3.84,0.85,1,0.97,Suspicious
1060.29,91780.35,92.63,0.87,2,0.02,Priority
1059.86,410862.91,73.13,0.9,2,0.02,Priority
819.85,30316.84,9.18,0.87,2,0.04,Normal
1324.04,480584.08,89.38,0.98,1,0.03,Priority
994.38,946926.0,198.87,0.97,2,0.03,Priority
54.44,5874.47,4.99,0.87,2,0.74,Suspicious
785.47,10336.2,6.98,0.64,3,0.14,Normal
1153.83,2219.61,2.76,0.78,1,0.14,Normal
1003.15,15475.6,3.95,0.7,4,0.11,Normal
75.36,1654.54,0.93,0.39,179,0.89,Suspicious
1172.6,366853.27,466.92,0.74,3,0.02,Priority
900.03,8540.9,5.86,0.7,3,0.08,Normal
1077.07,802419.85,26.2,0.97,2,0.03,Priority
870.59,13472.61,5.41,0.94,5,0.12,Normal
135.77,22505.76,0.08,0.1,73,0.44,Suspicious
867.53,230505.29,157.67,0.95,2,0.01,Priority
105.25,54396.57,3086.97,0.25,2,0.03,Priority
935.75,539415.76,97.14,0.92,2,0.02,Priority
91.57,1362.11,0.66,0.51,32,0.61,Suspicious
932.82,37864.57,9.88,0.75,1,0.14,Normal
1093.4,59447.92,2.85,0.77,4,0.13,Normal
58.93,23866.61,4.49,0.89,2,0.97,Suspicious
150.29,50480.49,1358.19,0.31,2,0.04,Priority
1233.92,33658.32,6.2,0.77,3,0.02,Normal
60.64,525.01,0.38,0.37,54,0.51,Suspicious
128.15,73610.15,1112.52,0.34,2,0.04,Priority
850.62,20558.04,9.58,0.89,3,0.04,Normal
1006.47,357483.16,475.72,0.62,2,0.03,Priority
52.01,1223.61,0.59,0.65,184,0.58,Suspicious
995.05,21017.0,5.74,0.91,4,0.05,Normal
1061.18,98399.68,168.66,0.53,3,0.05,Priority
184.65,75624.77,0.3,0.17,35,0.52,Suspicious
116.91,565.01,0.25,0.68,191,0.69,Suspicious
1411.42,124439.82,125.2,0.93,2,0.03,Priority
966.76,14557.95,0.48,0.82,5,0.06,Normal
882.21,42862.16,6.16,0.93,3,0.06,Normal
184.74,44226.36,1161.41,0.32,1,0.03,Priority
112.5,1538.05,0.98,0.61,178,0.71,Suspicious
41.77,773.94,0.92,0.7,182,0.78,Suspicious
60.54,23745.53,4.13,0.94,2,0.93,Suspicious
712.86,56182.53,8.52,0.94,3,0.02,Normal
1198.99,424835.64,162.21,0.7,1,0.02,Priority
61.42,36976.72,0.1,0.21,55,0.31,Suspicious
291.46,71459.52,2972.66,0.24,2,0.05,Priority
924.82,33092.25,3.98,0.71,2,0.06,Normal
46.56,43098.44,1.09,0.86,1,0.88,Suspicious
59.43,78511.34,0.2,0.43,80,0.35,Suspicious
1084.72,693298.24,219.64,0.99,2,0.03,Priority
1160.11,381712.97,123.53,0.79,3,0.03,Priority
873.87,633008.2,198.31,0.98,1,0.03,Priority
895.45,23794.59,4.56,0.68,1,0.03,Normal
1396.94,245910.33,429.3,0.59,3,0.04,Priority
144.2,55272.59,1286.64,0.25,2,0.02,Priority
825.33,211334.18,198.2,0.92,1,0.04,Priority
45.98,181.86,0.16,0.56,107,0.81,Suspicious
188.55,58040.07,0.34,0.19,28,0.53,Suspicious
51.33,31628.8,2.11,0.96,2,0.74,Suspicious
66.44,44668.28,0.82,0.89,1,0.85,Suspicious
44.76,38670.55,3.21,0.9,2,0.74,Suspicious
1332.03,7048.07,9.38,0.84,2,0.14,Normal
104.79,55565.95,1807.24,0.35,2,0.04,Priority
1374.77,49710.6,0.69,0.73,3,0.13,Normal
1041.1,949276.16,211.6,0.94,1,0.03,Priority
637.52,41068.54,4.97,0.87,5,0.04,Normal
160.91,52302.27,0.11,0.4,27,0.57,Suspicious
